id	family	row	field	japanese	full_english	display	glossary_references	wording_status	notes
companion.dialogue.058.05	dialogue	58	5	$m0「うわ～ん。<CR>$xもう　体力が　すっからかんだよ。<CR>$xオイラ　やられちゃうよ～。	"$m0: ""Waaah! I'm completely out of strength! They're going to get me!"""		enemy.imp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.058.06	dialogue	58	6	$m0「やったね！<CR>$xレベルアップだ！<CR>$xちょっとは　大きくなったかな？	"$m0: ""Hooray! Level up! Have I grown a little bigger?"""		enemy.imp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.058.07	dialogue	58	7	$m0「レベルが<CR>$x上がったから　すっごい<CR>$x呪文　つかえるかなあ……。	"$m0: ""Now that I've levelled up, maybe I can cast an amazing spell..."""		enemy.imp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.059.00	dialogue	59	0	$m0「小さいからって<CR>$xバカにしてるヤツに　いたい目<CR>$x見せてやるモン。	"$m0: ""I'll make anyone who laughs at my size sorry!"""		enemy.minidemon	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.059.01	dialogue	59	1	$m0「$m1が<CR>$x悪魔だということ　みんなに<CR>$xみとめさせるモン！	"$m0: ""I'll make them all admit $m1's a demon! So there!"""		enemy.minidemon	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.059.02	dialogue	59	2	$m0「$m1は<CR>$xまだまだ　平気だモン。<CR>$xだって　悪魔なんだモン！	"$m0: ""$m1 is still perfectly fine! I'm a demon, you know!"""		enemy.minidemon	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.059.03	dialogue	59	3	$m0「体力が<CR>$x半分しか　ないんだモン。<CR>$xでも　がんばるモンね。	"$m0: ""I've only got half my HP. But I'll keep trying! So there!"""		enemy.minidemon,hp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.059.04	dialogue	59	4	$m0「これしきのことで<CR>$x$m1は　へこたれない<CR>$x……んだモン。	"$m0: ""This little thing won't get $m1 down... So there!"""		enemy.minidemon	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.059.05	dialogue	59	5	$m0「$m1の体力は<CR>$xもう　なくなりそうなんだモン。<CR>$xさよならは　言わないモン。	"$m0: ""I'm nearly spent, but $m1 won't say goodbye! So there!"""		enemy.minidemon	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.059.06	dialogue	59	6	$m0「レベルアップ<CR>$xしちゃったモーン！	"$m0: ""I've gone and levelled up! So there!"""		enemy.minidemon	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.059.07	dialogue	59	7	$m0「レベル上がった！<CR>$xアークデーモンに　ひとつ<CR>$x近づいたモン！	"$m0: ""My level went up! One step closer to being an Archdemon!"""		enemy.archdemon,enemy.minidemon	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.060.00	dialogue	60	0	$m0「ご主人さま<CR>$xなんなりと　ご命令をどうぞ。	"$m0: ""Master, your wish is my command."""		enemy_wimp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.060.01	dialogue	60	1	$m0「私は　ご主人さまの<CR>$x忠実な　しもべ。<CR>$xなんなりと　ご命令をどうぞ。	"$m0: ""I am your faithful servant, master. Command me as you will."""		enemy_wimp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.060.02	dialogue	60	2	$m0「ご主人さまの<CR>$xためならば　こんなキズは<CR>$xなんの苦にも　なりません。	"$m0: ""For my master's sake, wounds like these are no hardship."""		enemy_wimp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.060.03	dialogue	60	3	$m0「おつたえします。<CR>$x私の体力は　あと半分ほどに<CR>$xなりました。	"$m0: ""I must report that approximately half my HP remains."""		enemy_wimp,hp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.060.04	dialogue	60	4	$m0「この命<CR>$x最後まで　ご主人さまのために。	"$m0: ""To my last breath, this life is yours, master."""		enemy_wimp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.060.05	dialogue	60	5	$m0「おつたえします。<CR>$x私の体力は　残っておりません。<CR>$xもうしわけありません。	"$m0: ""I must report that my strength is spent. My deepest apologies."""		enemy_wimp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
