id	family	row	field	japanese	full_english	display	glossary_references	wording_status	notes
ally.dialogue.010.6	dialogue	10	6	$m0「レベルアップじゃ！<CR>$xまだまだ　若いもんには<CR>$x負けられんわい！	"$m0: ""Level up! I can't let the youngsters show me up yet!"""		enemy_goblin_pixie	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.010.7	dialogue	10	7	$m0「ほほほ。<CR>$xレベルが　上がったぞい。<CR>$xうれしいのう。	"$m0: ""Ho ho ho! I've gone up a level. What a joy!"""		enemy_goblin_pixie	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.011.0	dialogue	11	0	$m0「あたしの矢で<CR>$xみんな　イチコロよ！	"$m0: ""My arrows will have everyone falling for me!"""		enemy.bodkin_archer	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.011.1	dialogue	11	1	$m0「あたしは　森の妖精！<CR>$x弓矢で　あなたのハートを<CR>$x射抜くの！	"$m0: ""I'm a fairy of the forest! My arrows will pierce your heart!"""		enemy.bodkin_archer	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.011.2	dialogue	11	2	$m0「あら　あたしのこと<CR>$x心配して　くれてるの？<CR>$xまだまだ　平気よ！	"$m0: ""Oh, are you worried about me? I'm still perfectly fine!"""		enemy.bodkin_archer	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.011.3	dialogue	11	3	$m0「いやーん。<CR>$x体力が半分に　なっちゃったわ。	"$m0: ""Oh, no! My HP's gone down to half!"""		enemy.bodkin_archer,hp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.011.4	dialogue	11	4	$m0「あたし　そろそろ<CR>$xヤバイかも。	"$m0: ""I might be in trouble soon."""		enemy.bodkin_archer	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.011.5	dialogue	11	5	$m0「あたし　もう<CR>$xぜんぜん　体力ないの。<CR>$xあなたに会えて　良かった……。	"$m0: ""I've got almost no strength left. I'm glad I got to meet you..."""		enemy.bodkin_archer	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.011.6	dialogue	11	6	$m0「やったわ。<CR>$xレベルアップよ！	"$m0: ""I did it! Level up!"""		enemy.bodkin_archer	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.011.7	dialogue	11	7	$m0「レベルアップで<CR>$xあたしのみりょくも　アップ！	"$m0: ""A level up means I'm even more charming!"""		enemy.bodkin_archer	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.012.0	dialogue	12	0	$m0「ふふふ。<CR>$x弓矢って　いいよね。<CR>$x遠くから　当てられるからねー。	"$m0: ""Heh heh! Bows are great, aren't they? You can hit things from far away!"""		enemy.bodkin_bowyer	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.012.1	dialogue	12	1	$m0「おいらの<CR>$x鉄の矢の　いりょくは<CR>$xどうだい！	"$m0: ""How do you like the power of my Iron arrows!?"""		combined_item_117,enemy.bodkin_bowyer	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.012.2	dialogue	12	2	$m0「弓矢を<CR>$xうつスキを　ねらわれちゃった。<CR>$xしっぱい　しっぱい。	"$m0: ""They caught me while I was shooting! That was a mistake..."""		enemy.bodkin_bowyer	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.012.3	dialogue	12	3	$m0「まずい……。<CR>$x体力が　半分になったぞ。<CR>$xどうしよう……。	"$m0: ""This is bad... My HP's down to half. What should I do...?"""		enemy.bodkin_bowyer,hp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.012.4	dialogue	12	4	$m0「いたた……。<CR>$xこのままじゃ　あぶないな。	"$m0: ""Ow... I can't keep this up for much longer."""		enemy.bodkin_bowyer	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.012.5	dialogue	12	5	$m0「やばい……。<CR>$xもう　体力が　ほとんど<CR>$x残ってないや……。	"$m0: ""Oh no... I've hardly got any strength left..."""		enemy.bodkin_bowyer	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.012.6	dialogue	12	6	$m0「よしっ！<CR>$xレベルアップしたよ！！	"$m0: ""All right! I've levelled up!"""		enemy.bodkin_bowyer	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.012.7	dialogue	12	7	$m0「レベルが<CR>$x上がったんなら　もっと<CR>$xいい矢を　うちたいなあ。	"$m0: ""Now that I've levelled up, I'd like to shoot some better arrows."""		enemy.bodkin_bowyer	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.013.0	dialogue	13	0	$m0「オレの矢には<CR>$x毒が　ぬってあるんだぜ。<CR>$xおまえ　知ってたか？	"$m0: ""My arrows are coated with poison. Did you know that?"""		enemy.bodkin_fletcher	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
